fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,color,quality
8.849955813561484,0.2968014139660325,0.4709973488136891,1.9230008837287702,0.07770979674238283,36.70979674238283,68.47978790509512,0.9938636751672215,3.1502065395929004,0.6553009721016473,12.306019442032948,0,4
12.37092291702317,0.31482267543109116,0.697092291702317,2.248226754310912,0.07175886622844543,5.879433114222721,27.432630484895377,0.9985191496713341,2.9125530591598654,0.7995036294178626,9.944680262932735,0,4
7.769218719348316,0.553839827657866,0.10616017234213392,2.2615233991853954,0.06569257881466288,32.69179557230344,43.383982765786605,0.9941715390640326,3.443070295641574,0.7369218719348316,12.599960837882028,0,4
8.663670613863815,0.43918962223189756,0.3911815001802885,1.7481443879390697,0.07145897348336931,32.88866327634419,78.25195713770604,0.9938691693171029,3.156152509990679,0.6877051325831535,12.134082346534047,0,4
8.307849956521679,0.4924175050724708,0.3943799942028906,2.262087525362354,0.07430062518115967,7.660125036231934,16.660125036231936,0.9931215161677535,3.203398749637681,0.709803751086958,12.89607502173916,0,4
11.222943134095352,0.3389906708611504,0.5822943134095353,2.4899067086115045,0.07055046645694248,5.275233228471238,19.5780319701261,0.9976128498427068,3.0756870283127653,0.6967896488401105,10.669720125834514,0,4
7.29149887711852,0.33588207067190484,0.33392138044793657,1.7065356340798943,0.061457494385592594,3.196069022396827,12.934643659201058,0.9959451006737289,3.237842760895873,1.0732039002724336,10.111105779358201,0,4
10.01623869595245,0.3136941932433878,0.48468193716136715,5.264954783809803,0.07520703236481427,5.315290337830611,14.261161351322441,0.9972216515946033,3.2047767729735512,0.851529033783061,12.31623869595245,0,4
5.553949129237534,0.6842168652551214,0.04078982584750675,1.584203483049865,0.04453949129237533,19.368139321994605,87.53949129237533,0.9916631860678006,3.5323694775425203,0.82,13.40655957838713,0,4
10.427940114290653,0.33953615824194816,0.5362783050548311,2.6418553670322074,0.07209276835161037,5.209276835161036,16.209276835161038,0.9970325785318711,3.15,0.7065047454934799,11.146493784612725,0,4
8.315633760262244,0.3363750500586414,0.39375050058641403,1.986877252638863,0.06386877252638863,3.63750500586414,13.95625750879621,0.9963825030035185,3.2044997997654345,0.9565613736805686,10.31875250293207,0,4
8.348930348275589,0.4876247927011813,0.39985737977007857,2.2381239635059065,0.07412945688218504,7.625891376437009,16.62589137643701,0.993199226575488,3.20374108623563,0.7087767412931102,12.875534825862205,0,4
11.98427984047541,0.3179815576234669,0.6732508767768367,2.1771955496472377,0.07017564397177899,7.026200265874316,29.0,0.9982461914379801,2.9199077881173343,0.8131586648941712,9.97103337764572,0,4
9.274338783815555,0.3531104231727613,0.4674960928452551,2.076827362363539,0.062146188989083126,11.542768693640742,29.0,0.9962488645110344,3.0955521158638066,0.7830482087090617,10.723794782273458,0,4
9.08921489698263,0.4036928367672456,0.4226143264655087,1.986367579802907,0.06846591894950728,5.767040525246366,12.931837899014536,0.9956352373284975,3.3034081050492734,0.6806816210098546,11.536928367672456,0,4
5.707363438848767,0.8356035388816425,0.061956382962703636,1.412200390778269,0.04592722969914844,12.732023446696141,87.65838905820847,0.9924514856490843,3.545847546697208,0.8153638515042577,12.87315914028781,0,4
9.385782477417955,0.4285782477417954,0.5220831914368419,2.2416638287368382,0.07294851689148604,6.87009887390093,16.38970337829721,0.995162986707094,3.2112990112609907,0.69,12.616911013489164,0,4
9.074476706979535,0.4029777175190542,0.49659689426393805,1.814888587595271,0.07110634705425192,7.021269410850387,16.021269410850387,0.9945717184373696,3.209787305891496,0.6906380823255116,12.512761646510233,0,4
10.786276858005218,0.5899284014442079,0.6248926021663118,4.799045352589438,0.08224105018052598,7.127684945842205,20.252983273158005,0.9982887828245516,3.2212529832731582,0.698770882912106,13.13687351263682,0,4
9.946299414443539,0.3735531432986394,0.5158681140208163,2.2231497072217694,0.0704710628659728,5.942125731945576,16.0,0.9959846578057902,3.1782637719583673,0.6688425146389115,11.706594298959182,0,4
10.736559380892261,0.366451721401518,0.5385305222081945,2.75842398386647,0.07097491682379367,5.060932301487104,16.182796904461313,0.9972974916823794,3.154265261104097,0.6524372920594842,11.146237523569049,0,4
8.286570526822207,0.3659148265041566,0.3924988733327972,2.040243352845267,0.05921946822762135,13.189049121962988,29.0,0.9955208427216209,3.159574132520783,0.7720730058535801,10.9981748536605,0,4
7.804544956826657,0.5693595742653346,0.09092965025999811,2.299173644213335,0.06503718601039993,34.0165271157333,45.05991079453321,0.9941707024024187,3.459008373056002,0.7397727521586671,12.698140699480003,0,4
9.718006916735211,0.41663524493582493,0.46336475506417507,2.564928818454829,0.07210427089271026,6.0521354463551305,16.35071181545171,0.9954990476950591,3.1675355907725855,0.6745498270816197,11.73649481244859,0,4
10.327501262289802,0.36164058555344364,0.5230156486679338,2.4137506311449015,0.07023281171106888,5.465623422137746,16.0,0.9965993457854423,3.1639687026641323,0.6593124684427549,11.34921756660331,0,4
6.125406558105878,0.4802896370413863,0.17971036295861367,2.1205792740827727,0.06200965456804621,25.028963704138633,47.99034543195379,0.9926927693566149,3.615497962461597,0.74,13.477489812307985,0,4
7.8885472706628015,0.5431266159793062,0.3048609460510847,1.6600621898480454,0.06476472642845146,27.603731390882736,80.71825868425472,0.9934974624411588,3.258327859776267,0.7211763678577426,12.3278631823343,0,4
8.942984702988564,0.4692260380114903,0.4107739619885097,2.537249453678163,0.07376503277931022,6.882516389655111,16.62750546321837,0.9941565985033909,3.1813752731609184,0.6939253824252859,12.317761472758576,0,4
7.522089651209945,0.605370408027825,0.08494708456745355,2.1863094027677046,0.06247354228372678,31.220896512099454,50.431884089987435,0.9939464084921098,3.4726322885813663,0.7501058308650929,12.725264577162731,0,4
11.245883795277605,0.6157025366838097,0.666657528531852,5.1745335507188726,0.08587266775359435,6.1432487772063435,19.286497554412687,0.998776125203799,3.222069149004092,0.6927058102361198,13.390450081519578,0,4
9.086625830884511,0.40377913897051626,0.42244172205896746,1.9853812689083856,0.06846345317227097,5.768273413864518,12.926906344541926,0.9956327222357164,3.303654682772904,0.6807309365545807,11.537791389705163,0,4
7.608883391083667,0.4351980207901201,0.31671067128669333,2.0924367475171337,0.07483553356433466,13.240098960493995,21.075632524828663,0.9934213091208121,3.2232893287133066,0.7083553356433466,12.110203529684467,0,4
6.511256805464969,0.43101001968121017,0.2111835109791402,2.5584426040987265,0.05832613807742038,22.522358970398088,65.93214988614649,0.9935388205148009,3.4367964496584396,0.8368542800910828,13.494371597267516,0,4
10.239736634915548,0.3026241769841111,0.6019868317457774,2.642549380953335,0.07790065841271113,6.0,20.1490123809333,0.9970035607063455,3.0791472214290008,0.8937582301588891,11.201406373018894,0,4
7.5342880040756235,0.3514899431191472,0.34432662874609815,1.7238777145768303,0.06267144002037811,3.7163314373049072,12.761222854231697,0.9957994271975547,3.2586532574921963,1.0021013702349961,10.405921147806113,0,4
10.200573298181746,0.3177905177373721,0.4621521524444534,6.002293192726979,0.07377331879191976,5.110474113131395,13.44189645252558,0.9974674310642424,3.2211620709494886,0.8310474113131394,12.500573298181745,0,4
6.315630962573786,0.518369772611262,0.05127732945844659,1.9773110788203883,0.05144706531045631,30.12773294584466,72.10586937908738,0.9919950766712494,3.485815113694369,0.7916302273887379,13.53899119506699,0,4
8.73614843672204,0.4294710050759082,0.39925289408949993,1.756380504172959,0.07208491831714489,33.38283025037755,78.02134588315714,0.9939039257276099,3.1465986151593675,0.6845754084142756,12.11596289081949,0,4
12.214799443407212,0.40185551734135694,0.7051845939772005,3.0889243613679707,0.07614831368638386,6.0,26.036918795440098,0.9987296308120456,2.980744760955037,0.7814799443407212,10.866709233641565,0,4
10.393443100419965,0.3270082325314973,0.4686886200839928,5.512290546010343,0.07229917674685027,5.0,13.70082325314973,0.99750655689958,3.2113113799160073,0.7802866823215153,12.226227598320143,0,4
7.682139069018187,0.5636860215545457,0.09631397844545428,2.2873720431090914,0.0647895340518182,33.368602155454575,45.210465948181806,0.9940660298215982,3.470944229305454,0.74,12.75472114652727,0,4
5.589275639159951,0.8423142080646321,0.05339604759934863,1.4107243608400482,0.04526810902100121,12.125117543133896,87.32079048013027,0.9923874882456866,3.5628598295573464,0.8185700852213268,12.919661328206756,0,4
8.625782981554334,0.41914056728152216,0.3917188654369556,1.8098220882111749,0.06802455522052794,5.987722389736032,12.049110441055873,0.9951850463249385,3.3475444779472063,0.6895088955894412,11.691405672815222,0,4
6.197764774460414,0.4841659700603793,0.17583402993962066,2.1283319401207588,0.06213886566867931,25.416597006037936,47.861134331320685,0.9927565996403276,3.608778985228676,0.74,13.443894926143379,0,4
9.954106017556287,0.31231346705680635,0.492275931187565,5.016424070225146,0.07569028653011776,5.384326647159682,14.537306588638726,0.9971388080234084,3.1992538682272254,0.8584326647159681,12.254106017556285,0,4
9.295224021924753,0.35930934236514833,0.39584127721188145,2.028141086922772,0.07723365108847526,39.43717826154456,64.70977119809902,0.9944010800761156,3.1337693043073265,0.6652387989037624,12.088317445576237,0,4
9.683730054224583,0.3109126943932532,0.5534523833640481,2.756349222426987,0.07781746112134937,5.781746112134936,16.781746112134936,0.996574603110292,3.15,0.8610714502764327,11.547222278494454,0,4
7.270054342469685,0.3345034934444797,0.3330023289629865,1.7050038816049775,0.06135027171234842,3.150116448149324,12.949961183950226,0.9959579673945181,3.236004657925973,1.0794840854195924,10.085065987284617,0,4
10.573573049012877,0.562313153892199,0.6251324530272659,4.858152023064884,0.08429076011532441,7.9228948702600315,22.84578974052006,0.9984795175216233,3.2477751481259785,0.7263213475493561,13.271807008649331,0,4
9.265883496531611,0.3214586405549423,0.540329579491303,2.773176699306322,0.07964235599075097,6.178822004624519,17.0,0.9960378854406353,3.154470550115613,0.9021177995375481,11.825175403237163,0,4
10.157144991479592,0.32912096121075357,0.5425274232735479,2.6835161551569855,0.0741758077578493,5.417580775784929,16.417580775784927,0.9968659353793721,3.15,0.7627468094619307,11.292306543049449,0,4
9.293410707900536,0.39395591537810826,0.5036264507731351,1.8967053539502683,0.07087911830756216,6.758236615124329,16.0,0.9949318747664896,3.2027470984537296,0.6851647323024865,12.318677461343247,0,4
12.301552920373616,0.31386875843960127,0.6973401291394782,2.188946404458282,0.07111571235666256,6.497411799377307,29.0,0.9984800334487198,2.8993437921980063,0.8166839213374846,9.882901966562885,0,4
9.505417430875221,0.366740151124987,0.4219559093250078,4.2499530482506,0.07066299244375066,5.46740151124987,12.53259848875013,0.9964595403125504,3.2860881813499843,0.7592378035375169,12.179338639875116,0,4
9.985598723316407,0.5890729111368567,0.5424257584395336,4.156210750868911,0.08213411389210708,6.773177221578584,18.226822778421415,0.996306503460409,3.2122682277842145,0.7015976583236787,13.284023416763212,0,4
7.366593210781585,0.3633406789218415,0.30167033946092076,1.8334067892184152,0.07099338897034264,16.66593210781585,24.835169730460375,0.9942785279914288,3.2383296605390792,0.7100220367655244,11.383296605390793,0,4
11.311480786021932,0.6172622741024627,0.6704415686931512,5.17350587841093,0.08587636076591766,6.0,19.088313738630234,0.9987991168626137,3.216997332886572,0.691148078602193,13.368207054093116,0,4
5.523167170138344,0.5734018124980396,0.034633434027668865,1.7073313194466226,0.04423167170138344,24.293252777864907,87.23167170138345,0.9911706747222135,3.5139003020830066,0.82,13.745161128478212,0,4
9.285463548270252,0.30343609355189244,0.5451102612751327,2.7427317741351254,0.07965639064481075,6.629950484513618,17.40087758105412,0.9962734372208386,3.1551541403278387,0.9074009903097277,11.682819532240536,0,4
6.559151957581685,0.3810212010604579,0.2789787989395421,1.8700706702015264,0.06909505308589316,17.700706702015264,33.10918712619842,0.993317620155991,3.4081696084836635,0.7140141340403052,12.310918712619841,0,4
6.137563294851309,0.39254157564152015,0.326297905126651,2.6276211281938253,0.06706073769218053,17.430947179515435,44.900578333425166,0.9938966739486784,3.574862614105178,0.7870715846145369,13.529284153854631,0,4
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,0,4
8.784535849374207,0.39231962259386893,0.429213867992019,2.030669811717759,0.0707680377406131,6.0,13.153349058588793,0.99544603056653,3.3038660376564484,0.7430540566950845,11.7,0,4
10.7,0.35,0.53,2.6,0.07,5.0,16.0,0.9972,3.15,0.65,11.0,0,4
12.181076202766667,0.318819448362807,0.6781076202766667,2.2881944836280703,0.07155902758185964,5.779513790929824,26.13367928208772,0.9983692706863948,2.9395312764489474,0.7825173444580702,10.06458345088421,0,4
8.123725914573106,0.5138986432998044,0.36983012194308074,2.3694932164990217,0.07506780868927873,7.813561737855745,16.813561737855746,0.9927732148550674,3.2018643826214426,0.7144068521356723,12.988137042713447,0,4
10.347335157706805,0.3610207763216623,0.5233875342070026,2.4236675788534026,0.07022041552643325,5.440831052866494,16.0,0.9966313279418022,3.1632249315859946,0.6588166210573299,11.33062328964987,0,4
9.719649274333156,0.4165237992416787,0.4634762007583213,2.564987474083327,0.07210075155500038,6.05037577750019,16.35012525916673,0.9955018924930413,3.1675062629583364,0.6745087681416712,11.735263044250132,0,4
5.633038156095812,0.4946274141250717,0.03347056059380378,1.8289213382816982,0.04521469620783132,28.347056059380378,84.57060758433735,0.9909949298200187,3.4976862929374644,0.8153725858749282,13.924804520467585,0,4
12.439333676732218,0.3115448684929594,0.7070231046591408,2.1876410520563248,0.07206179473971837,6.339871068451075,28.845513150704058,0.9985606528619351,2.891123053149308,0.8162923156168973,9.849435791774702,0,4
10.92080681856949,0.345351435398537,0.5520806818569491,2.55351435398537,0.07023242823007315,5.116214115036574,17.510783495475465,0.9973743211725549,3.1186221889401247,0.6697563995562177,10.860543061956111,0,4
8.102293607053404,0.5262729338070905,0.35372706619290956,2.5072247716804785,0.07556651369917128,7.783256849585639,16.92775228319521,0.9927004014265032,3.196387614159761,0.7149426598236649,12.948279794709947,0,4
9.097453911323218,0.40010184354707135,0.4994398604911079,1.8,0.0709847234679393,6.994907822646435,15.979631290585742,0.9946227497757709,3.210712904829499,0.69,12.495926258117148,0,4
5.41734859812677,0.40956628504683074,0.25043371495316924,1.9652209501561027,0.06243453348907282,18.652209501561025,45.47872352029333,0.9921329991705565,3.636530280374646,0.7330441900312205,13.547872352029334,0,4
5.362254788658404,0.6796159318718566,0.12528598359150517,1.6377452113415951,0.050943630283539876,14.77369413231861,72.94280328169897,0.9921226305867681,3.6233987230244256,0.7883006384877873,13.335866220792925,0,4
6.6637507069019986,0.7073607006654139,0.16846314690499525,1.5208807621479543,0.05418693792324453,19.25284572887726,84.61533865985727,0.9929101168162643,3.4197783159083732,0.7740653103837773,12.6340623232745,0,4
